quadkey_z12,year,quarter,date,avg_download_mbps,avg_upload_mbps,avg_lat_ms,tests
122003031002,2023,1,2023-Q1,18.0396,15.2216,39.8,12
122003031010,2023,1,2023-Q1,25.023444444444443,20.82033333333333,39.55555555555556,141
122003031011,2023,1,2023-Q1,46.5645,20.6683,34.3,77
122003031020,2023,1,2023-Q1,31.7735,14.799833333333334,39.333333333333336,63
122003031100,2023,1,2023-Q1,25.384353846153843,16.357692307692307,39.16923076923077,502
122003031101,2023,1,2023-Q1,9.039,2.983,30.0,1
122003031102,2023,1,2023-Q1,8.018,0.711,57.5,2
122003031103,2023,1,2023-Q1,26.70475,15.240625,36.375,41
122003031120,2023,1,2023-Q1,0.5265,0.775,84.0,2
122003031122,2023,1,2023-Q1,31.796,16.9795,26.5,2
122003031123,2023,1,2023-Q1,5.366,11.1755,52.5,4
122003031200,2023,1,2023-Q1,22.332,17.922,37.0,2
122003031301,2023,1,2023-Q1,37.606,8.7945,20.5,2
122003031311,2023,1,2023-Q1,23.325,27.779,30.0,1
122003031323,2023,1,2023-Q1,69.9,43.84,31.0,1
122003031330,2023,1,2023-Q1,32.9204,16.808400000000002,28.6,7
122003032010,2023,1,2023-Q1,0.341,1.468,91.0,6
122003032032,2023,1,2023-Q1,6.936,2.126,41.0,1
122003032100,2023,1,2023-Q1,0.293,2.245,57.0,1
122003032132,2023,1,2023-Q1,19.924,8.865,46.5,3
122003032203,2023,1,2023-Q1,0.096,0.028,82.0,1
122003032303,2023,1,2023-Q1,18.4548,18.4832,31.4,17
122003032320,2023,1,2023-Q1,12.645,1.198,83.0,1
122003033013,2023,1,2023-Q1,24.453684210526315,19.902,36.10526315789474,78
122003033022,2023,1,2023-Q1,38.021,36.912,32.0,3
122003033030,2023,1,2023-Q1,5.935,1.837,29.0,1
122003033031,2023,1,2023-Q1,34.76016666666666,15.242833333333333,33.666666666666664,9
122003033101,2023,1,2023-Q1,4.716,2.045,28.0,1
122003033200,2023,1,2023-Q1,126.81,43.114,24.0,1
122003033212,2023,1,2023-Q1,6.486,2.337,39.0,3
122003033223,2023,1,2023-Q1,15.4,3.077,54.0,4
122003033230,2023,1,2023-Q1,33.1295,6.665,29.5,3
122003033231,2023,1,2023-Q1,15.941,0.628,34.0,1
122003033232,2023,1,2023-Q1,149.924,62.815,29.0,1
122003200011,2023,1,2023-Q1,42.88957142857143,16.094285714285714,45.714285714285715,18
122003200030,2023,1,2023-Q1,40.927,23.16766666666667,52.666666666666664,11
122003200033,2023,1,2023-Q1,65.256,22.243,38.0,2
122003200103,2023,1,2023-Q1,8.254,2.777,95.0,1
122003200130,2023,1,2023-Q1,8.457333333333334,1.4146666666666667,74.0,3
122003200201,2023,1,2023-Q1,2.564,0.051,34.0,1
122003200211,2023,1,2023-Q1,20.665117647058825,10.190058823529412,48.94117647058823,80
122003200213,2023,1,2023-Q1,1.034,7.36,95.0,2
122003200231,2023,1,2023-Q1,39.096,11.9425,39.0,3
122003200302,2023,1,2023-Q1,30.603,48.217,37.0,1
122003201323,2023,1,2023-Q1,8.48,4.21,40.0,1
122003202011,2023,1,2023-Q1,28.173,24.064,39.0,1
122003202013,2023,1,2023-Q1,0.187,0.345,92.0,1
122003202021,2023,1,2023-Q1,35.766,28.034,58.0,1
122003202022,2023,1,2023-Q1,10.387,4.972384615384615,72.46153846153847,158
122003202023,2023,1,2023-Q1,14.347,1.512,75.0,1
122003202030,2023,1,2023-Q1,10.953666666666667,4.314333333333333,71.0,9
122003202031,2023,1,2023-Q1,0.948,4.701,40.0,1
122003202033,2023,1,2023-Q1,41.2095,32.4845,41.0,2
122003202100,2023,1,2023-Q1,9.44675,10.64,121.75,8
122003202102,2023,1,2023-Q1,17.073,21.996,54.5,5
122003202103,2023,1,2023-Q1,42.508,1.836,25.0,2
122003202112,2023,1,2023-Q1,2.717,4.477,57.0,1
122003202120,2023,1,2023-Q1,33.473699999999994,13.9586,37.2,79
122003202122,2023,1,2023-Q1,17.034875,11.236875,61.625,33
122003202211,2023,1,2023-Q1,10.1305,18.893,50.0,27
122003202320,2023,1,2023-Q1,19.84,13.464,45.0,7
122003202321,2023,1,2023-Q1,18.20575,19.1515,44.25,25
122003202322,2023,1,2023-Q1,61.12975,24.47,31.75,5
122003202323,2023,1,2023-Q1,23.43418181818182,15.877545454545453,52.90909090909091,45
122003203013,2023,1,2023-Q1,13.51,10.127,38.0,1
122003203102,2023,1,2023-Q1,16.066200000000002,16.9704,94.0,7
122003203111,2023,1,2023-Q1,0.225,0.208,36.0,1
122003203113,2023,1,2023-Q1,13.11325,7.1695,56.25,9
122003203120,2023,1,2023-Q1,11.594181818181818,14.065,71.0,25
122003203121,2023,1,2023-Q1,18.62075,15.7564375,46.9375,30
122003203123,2023,1,2023-Q1,13.004566666666667,12.644966666666667,64.36666666666666,129
122003203130,2023,1,2023-Q1,14.528,12.323074074074075,62.48148148148148,79
122003203131,2023,1,2023-Q1,27.53145,9.957049999999999,52.3,91
122003203132,2023,1,2023-Q1,23.86972,14.15996,55.84,177
122003203133,2023,1,2023-Q1,51.1556,11.4466,48.0,7
122003203222,2023,1,2023-Q1,30.68,37.8,50.0,1
122003203232,2023,1,2023-Q1,23.146,27.985,58.0,1
122003203233,2023,1,2023-Q1,29.351,43.166,46.0,1
122003203301,2023,1,2023-Q1,17.066521739130437,12.852326086956522,44.17391304347826,310
122003203303,2023,1,2023-Q1,24.11875,10.17175,46.083333333333336,114
122003203310,2023,1,2023-Q1,17.50409756097561,12.143024390243903,48.926829268292686,442
122003203312,2023,1,2023-Q1,15.609139534883722,13.107348837209301,50.16279069767442,272
122003203320,2023,1,2023-Q1,21.60814285714286,12.061142857142856,42.857142857142854,13
122003203321,2023,1,2023-Q1,32.069,27.218,40.0,1
122003203322,2023,1,2023-Q1,17.4765,9.2725,56.25,25
122003203330,2023,1,2023-Q1,12.303333333333335,16.94688888888889,44.77777777777778,68
122003203331,2023,1,2023-Q1,9.612125,5.38875,168.5,25
122003203332,2023,1,2023-Q1,6.051,1.789,53.0,1
122003210112,2023,1,2023-Q1,15.603,12.2335,51.0,9
122003212001,2023,1,2023-Q1,12.465,3.766,36.0,1
122003212002,2023,1,2023-Q1,8.244,36.018,33.0,2
122003212003,2023,1,2023-Q1,0.198,0.433,54.0,1
122003212011,2023,1,2023-Q1,5.688,2.952,54.0,3
122003212101,2023,1,2023-Q1,4.507,1.848,44.0,1
122003212110,2023,1,2023-Q1,2.623,2.409,56.0,2
122003212111,2023,1,2023-Q1,21.397,1.898,45.0,1
122003212133,2023,1,2023-Q1,9.329666666666666,1.0293333333333332,50.333333333333336,4
122003212310,2023,1,2023-Q1,3.357,0.024,57.0,1
122003212311,2023,1,2023-Q1,8.2325,2.09875,71.25,5
122003220031,2023,1,2023-Q1,0.262,20.181,36.0,1
122003220100,2023,1,2023-Q1,16.18742222222222,12.537133333333333,53.46666666666667,235
122003220101,2023,1,2023-Q1,14.110100000000001,12.1745,59.5,295
122003220102,2023,1,2023-Q1,16.99281818181818,14.74909090909091,50.0,48
122003220111,2023,1,2023-Q1,8.7755,7.636,29.0,5
122003220120,2023,1,2023-Q1,1.846,17.715,55.0,1
122003220122,2023,1,2023-Q1,10.162,27.978,31.0,1
122003220212,2023,1,2023-Q1,7.906666666666667,1.9956666666666667,55.0,3
122003220230,2023,1,2023-Q1,53.021,9.329,34.0,1
122003220232,2023,1,2023-Q1,2.787,0.136,78.0,1
122003221000,2023,1,2023-Q1,15.40775,11.826416666666667,74.25,21
122003221001,2023,1,2023-Q1,49.796125,9.660625,38.125,34
122003222003,2023,1,2023-Q1,19.779,32.984,38.0,1
122003222231,2023,1,2023-Q1,11.275,0.457,95.0,4
122003223221,2023,1,2023-Q1,0.239,1.472,128.0,1
122003223223,2023,1,2023-Q1,0.604,0.52,188.0,2
122020003222,2023,1,2023-Q1,18.421,18.1985,72.5,20
122020022231,2023,1,2023-Q1,39.951,16.027,92.0,3
122020022310,2023,1,2023-Q1,59.008,18.767,57.0,2
122020022311,2023,1,2023-Q1,47.347,32.575,57.0,1
122020022313,2023,1,2023-Q1,18.128,5.956,63.0,9
122020022322,2023,1,2023-Q1,100.082,18.536,43.0,1
122020022331,2023,1,2023-Q1,4.712,0.122,82.0,2
122020023202,2023,1,2023-Q1,25.52733333333333,23.279333333333334,55.666666666666664,3
122020032302,2023,1,2023-Q1,66.699,25.528,51.0,1
122020033030,2023,1,2023-Q1,7.9065,2.4385,48.5,2
122020101201,2023,1,2023-Q1,35.99,12.836,41.0,3
122020111001,2023,1,2023-Q1,13.449,8.924,39.0,2
122020111003,2023,1,2023-Q1,1.6,13.719,48.75,5
122020111010,2023,1,2023-Q1,6.3865,4.1365,59.5,2
122020111011,2023,1,2023-Q1,14.056899999999999,16.7737,50.5,73
122020111012,2023,1,2023-Q1,31.157,40.235,36.0,3
122020111031,2023,1,2023-Q1,5.935,7.816,35.0,1
122020111100,2023,1,2023-Q1,14.207285714285714,15.006126984126984,49.36507936507937,562
122020111101,2023,1,2023-Q1,16.711,13.466578947368422,42.0,57
122020111110,2023,1,2023-Q1,12.544333333333334,17.34733333333333,36.333333333333336,3
122020120002,2023,1,2023-Q1,39.203857142857146,13.95657142857143,45.857142857142854,65
122020120003,2023,1,2023-Q1,16.653,1.1836666666666666,50.333333333333336,3
122020120011,2023,1,2023-Q1,6.491,1.355,65.0,1
122020120020,2023,1,2023-Q1,34.67565517241379,12.089620689655172,48.206896551724135,127
122020120021,2023,1,2023-Q1,56.141,20.246,38.0,2
122020120100,2023,1,2023-Q1,5.289,2.56,63.0,2
122020200012,2023,1,2023-Q1,38.464,5.1195,56.0,4
122020200031,2023,1,2023-Q1,110.758,31.024,56.0,1
122020200032,2023,1,2023-Q1,28.684272727272727,12.979318181818183,77.54545454545455,106
122020200033,2023,1,2023-Q1,27.479,10.3375,84.5,8
122020200201,2023,1,2023-Q1,7.322,3.434,54.0,1
122020200210,2023,1,2023-Q1,5.194,0.009,50.0,1
122020202002,2023,1,2023-Q1,11.4095,21.313,68.5,3
122020202022,2023,1,2023-Q1,69.522,34.422,37.0,1
122020202031,2023,1,2023-Q1,23.717142857142857,10.899857142857144,67.0,12
122020202033,2023,1,2023-Q1,20.56,9.559,39.0,1
122020202203,2023,1,2023-Q1,3.411,2.15,70.0,1
122020202210,2023,1,2023-Q1,29.567,4.427,49.0,3
122020210001,2023,1,2023-Q1,4.7055,2.146,97.5,2
122020211203,2023,1,2023-Q1,4.967,1.171,51.0,17
122020211221,2023,1,2023-Q1,1.362,0.549,53.0,1
122020213300,2023,1,2023-Q1,5.292,1.564,54.0,1
122020213302,2023,1,2023-Q1,4.5195,2.338,91.5,9
122020221303,2023,1,2023-Q1,65.666,7.591,75.0,1
122020223303,2023,1,2023-Q1,16.944,14.212,59.0,3
122020231020,2023,1,2023-Q1,83.953,25.583,28.0,1
122020231022,2023,1,2023-Q1,60.401666666666664,32.63033333333333,36.333333333333336,3
122020231103,2023,1,2023-Q1,108.231,23.346,52.0,1
122020231123,2023,1,2023-Q1,113.618,44.383,45.0,1
122020232323,2023,1,2023-Q1,7.9795,8.2125,53.5,2
122020233102,2023,1,2023-Q1,6.476,2.741,47.0,1
122020233122,2023,1,2023-Q1,69.584,10.262,42.0,1
122020233230,2023,1,2023-Q1,4.255,0.044,49.0,1
122020233231,2023,1,2023-Q1,4.306,1.824,45.0,1
122020233302,2023,1,2023-Q1,17.787285714285712,12.401428571428571,66.0,11
122020233303,2023,1,2023-Q1,63.6665,25.9955,46.0,3
122020233320,2023,1,2023-Q1,29.931764705882355,15.207647058823529,63.588235294117645,71
122020233331,2023,1,2023-Q1,41.141,4.586,42.0,1
122020300000,2023,1,2023-Q1,7.199,1.893,60.0,1
122020322200,2023,1,2023-Q1,3.878,10.776,68.0,2
122021000000,2023,1,2023-Q1,8.146,9.975,32.0,2
122021000001,2023,1,2023-Q1,17.589,11.235,29.5,3
122021000011,2023,1,2023-Q1,68.802,18.2115,43.25,6
122021000013,2023,1,2023-Q1,14.844,8.379,71.0,2
122021000030,2023,1,2023-Q1,0.551,0.154,56.0,1
122021000031,2023,1,2023-Q1,10.686,4.049,61.0,1
122021000100,2023,1,2023-Q1,36.20975,15.0235,48.75,20
122021000102,2023,1,2023-Q1,23.829,6.764,50.0,6
122021000120,2023,1,2023-Q1,14.4114375,18.739375,42.6875,80
122021000122,2023,1,2023-Q1,12.910066666666667,14.855666666666666,44.13333333333333,433
122021000123,2023,1,2023-Q1,19.654676470588235,14.721264705882353,42.88235294117647,318
122021000132,2023,1,2023-Q1,1.6335,1.417,38.0,3
122021000133,2023,1,2023-Q1,3.851,0.364,34.0,4
122021000223,2023,1,2023-Q1,65.039,48.29,33.0,1
122021000300,2023,1,2023-Q1,43.919,17.8265,38.0,2
122021000301,2023,1,2023-Q1,26.67577777777778,15.593,31.444444444444443,37
122021000310,2023,1,2023-Q1,14.138058823529413,13.75729411764706,48.8235294117647,94
122021000322,2023,1,2023-Q1,1.245,0.236,51.0,1
122021000323,2023,1,2023-Q1,2.477,0.242,55.0,1
122021001323,2023,1,2023-Q1,16.833,20.983,46.0,2
122021001332,2023,1,2023-Q1,12.3105,17.163,73.75,25
122021001333,2023,1,2023-Q1,6.948666666666667,15.008,60.666666666666664,26
122021002101,2023,1,2023-Q1,1.335,0.026,55.0,1
122021002200,2023,1,2023-Q1,0.559,0.678,64.0,2
122021002201,2023,1,2023-Q1,20.322,26.603,39.0,13
122021002220,2023,1,2023-Q1,29.739,42.402,31.0,1
122021003020,2023,1,2023-Q1,81.8585,15.7695,29.5,2
122021003022,2023,1,2023-Q1,103.199,36.806,39.5,5
122021013231,2023,1,2023-Q1,22.393,32.1075,62.5,8
122021013233,2023,1,2023-Q1,5.011333333333333,4.691333333333333,42.333333333333336,3
122021013300,2023,1,2023-Q1,14.799,17.973,62.0,2
122021013301,2023,1,2023-Q1,10.2145,16.43583333333333,37.333333333333336,24
122021021023,2023,1,2023-Q1,6.3095,19.649,44.25,7
122021021203,2023,1,2023-Q1,1.443,2.223,39.0,1
122021023212,2023,1,2023-Q1,7.71,2.133,69.0,2
122021023302,2023,1,2023-Q1,6.5185,3.8475,50.5,6
122021023320,2023,1,2023-Q1,39.133,31.646,33.0,1
122021030333,2023,1,2023-Q1,44.745,30.521,61.0,6
122021031100,2023,1,2023-Q1,0.386,0.772,97.0,2
122021031103,2023,1,2023-Q1,6.243,1.6805,68.5,8
122021031112,2023,1,2023-Q1,6.346,0.299,99.0,1
122021031201,2023,1,2023-Q1,32.47966666666667,8.671,59.333333333333336,4
122021031210,2023,1,2023-Q1,92.319,6.875,36.0,2
122021031231,2023,1,2023-Q1,58.512,34.34025,52.5,25
122021031320,2023,1,2023-Q1,19.685666666666666,14.346,44.5,17
122021100021,2023,1,2023-Q1,20.3965,2.868,100.0,3
122021100030,2023,1,2023-Q1,76.377,25.383,47.0,1
122021100311,2023,1,2023-Q1,33.809333333333335,29.849666666666668,52.333333333333336,3
122021102003,2023,1,2023-Q1,3.1091666666666664,8.150666666666668,83.0,14
122021123010,2023,1,2023-Q1,12.5975,20.408,69.0,2
122021123011,2023,1,2023-Q1,46.95925,12.1055,30.75,11
122021123031,2023,1,2023-Q1,11.8485,18.67,60.75,9
122021201201,2023,1,2023-Q1,7.862,11.761,58.0,1
122021203032,2023,1,2023-Q1,0.181,0.095,137.0,1
122021210301,2023,1,2023-Q1,1.619,0.192,61.0,1
122021212123,2023,1,2023-Q1,72.262,32.22766666666667,49.0,4
122021212213,2023,1,2023-Q1,8.093,3.797,77.5,2
122021212301,2023,1,2023-Q1,6.876,14.886333333333335,61.0,9
122021212320,2023,1,2023-Q1,142.028,31.951,57.0,2
122021212321,2023,1,2023-Q1,70.004,15.9118,71.3,19
122021212330,2023,1,2023-Q1,26.492,18.6695,58.5,10
122021213221,2023,1,2023-Q1,5.9505,2.3185,87.5,2
122021221121,2023,1,2023-Q1,23.834833333333332,12.11,74.83333333333333,13
122021231002,2023,1,2023-Q1,5.217,1.654,90.0,4
122021231201,2023,1,2023-Q1,10.51,17.9005,74.25,19
122021301030,2023,1,2023-Q1,1.403,22.471,86.0,2
122021301031,2023,1,2023-Q1,17.682,19.529,87.0,4
122021301303,2023,1,2023-Q1,79.977,36.29,52.0,2
122021301312,2023,1,2023-Q1,122.499,43.595,44.0,2
122021301332,2023,1,2023-Q1,23.807,22.454,109.0,8
122021302121,2023,1,2023-Q1,26.58157142857143,25.873285714285714,98.57142857142857,41
122021302122,2023,1,2023-Q1,19.765,37.487,49.0,1
122021302123,2023,1,2023-Q1,15.5635,4.5005,54.0,2
122021303131,2023,1,2023-Q1,0.599,0.367,77.0,1
122021303133,2023,1,2023-Q1,12.219333333333333,14.161777777777777,88.44444444444444,26
122021303212,2023,1,2023-Q1,69.895,24.181,66.0,1
122021303311,2023,1,2023-Q1,6.86,24.211,60.0,1
122021303333,2023,1,2023-Q1,4.74,0.033,53.0,1
122021320313,2023,1,2023-Q1,3.39,1.2313333333333332,86.66666666666667,5
122021321122,2023,1,2023-Q1,8.9553125,12.41525,69.75,83
122021321123,2023,1,2023-Q1,11.270777777777777,13.545333333333334,69.22222222222223,27
122021321131,2023,1,2023-Q1,5.2925,9.8565,78.0,3
122021321133,2023,1,2023-Q1,15.3762,23.179599999999997,59.0,5
122021321202,2023,1,2023-Q1,168.65,47.378,42.0,1
122021322110,2023,1,2023-Q1,117.029,4.835,68.0,1
122022000023,2023,1,2023-Q1,42.01466666666666,19.721666666666668,54.333333333333336,4
122022000201,2023,1,2023-Q1,15.774222222222223,13.417222222222223,59.666666666666664,26
122022000210,2023,1,2023-Q1,14.791333333333334,3.4723333333333333,59.333333333333336,8
122022001011,2023,1,2023-Q1,4.348333333333333,9.195333333333334,59.666666666666664,5
122022001013,2023,1,2023-Q1,8.5,1.396,75.5,3
122022001100,2023,1,2023-Q1,7.670571428571429,6.666428571428572,108.57142857142857,9
122022001102,2023,1,2023-Q1,14.607142857142858,13.346142857142857,71.85714285714286,20
122022001113,2023,1,2023-Q1,3.637,0.827,72.0,2
122022001131,2023,1,2023-Q1,9.115,0.973,78.0,1
122022001311,2023,1,2023-Q1,12.021666666666667,9.942666666666666,61.0,10
122022010002,2023,1,2023-Q1,12.2804,1.1854,74.0,7
122022121230,2023,1,2023-Q1,1.082,0.084,111.0,2
122022313030,2023,1,2023-Q1,18.449,17.965,54.0,2
122022313032,2023,1,2023-Q1,2.816,0.429,152.0,5
122022330311,2023,1,2023-Q1,28.1325,14.77275,48.25,8
122022331033,2023,1,2023-Q1,4.8185,3.723,58.0,2
122022331300,2023,1,2023-Q1,0.7755,5.1085,82.5,9
122022331303,2023,1,2023-Q1,19.9188,12.843399999999999,72.0,25
122022331312,2023,1,2023-Q1,12.323782608695652,13.311347826086957,65.47826086956522,451
122022331313,2023,1,2023-Q1,14.607,15.819392857142857,66.32142857142857,98
122022331330,2023,1,2023-Q1,0.6125,2.5845,89.5,2
122023013323,2023,1,2023-Q1,2.635,1.894,119.0,1
122023100201,2023,1,2023-Q1,1.057,5.79,55.0,1
122023100210,2023,1,2023-Q1,4.4255,3.943,70.0,2
122023100220,2023,1,2023-Q1,37.330400000000004,22.309,64.0,11
122023100222,2023,1,2023-Q1,17.55316666666667,17.233,128.08333333333334,55
122023103030,2023,1,2023-Q1,0.33,0.479,68.0,1
122023103032,2023,1,2023-Q1,6.198,2.139,78.0,2
122023122022,2023,1,2023-Q1,1.6963333333333332,16.618333333333332,91.0,4
122023123233,2023,1,2023-Q1,38.92522222222222,19.336444444444446,69.77777777777777,27
122023132030,2023,1,2023-Q1,17.188,7.518,32.0,3
122023132211,2023,1,2023-Q1,20.809,14.405,34.0,1
122023202011,2023,1,2023-Q1,2.265,2.91,181.0,1
122023202313,2023,1,2023-Q1,22.22,16.472,74.0,37
122023220211,2023,1,2023-Q1,6.39,2.5,57.0,1
122023301011,2023,1,2023-Q1,3.9226666666666663,0.9886666666666666,93.0,3
122023301031,2023,1,2023-Q1,3.968,1.548,77.0,2
122023301100,2023,1,2023-Q1,21.5295,23.70925,105.875,24
122023301102,2023,1,2023-Q1,3.442,6.5365,109.0,2
122200001230,2023,1,2023-Q1,5.147,0.806,372.0,1
122200001232,2023,1,2023-Q1,19.680444444444444,6.830333333333333,204.38888888888889,54
122200001233,2023,1,2023-Q1,7.235,9.5,45.0,1
122200030120,2023,1,2023-Q1,2.0726666666666667,15.08,115.0,10
122200120223,2023,1,2023-Q1,0.111,1.255,69.0,2
122201022201,2023,1,2023-Q1,7.426142857142857,21.492571428571427,60.57142857142857,24
033113112301,2023,2,2023-Q2,38.9118,33.638400000000004,17.8,15
033113112302,2023,2,2023-Q2,18.704,14.045,18.333333333333332,4
033113112303,2023,2,2023-Q2,1.685,0.155,30.0,1
033113112310,2023,2,2023-Q2,39.45265,14.567450000000001,32.4,95
033113112311,2023,2,2023-Q2,26.574815789473682,11.677394736842105,39.26315789473684,262
033113112313,2023,2,2023-Q2,35.63626086956521,12.050869565217392,35.73913043478261,129
033113112320,2023,2,2023-Q2,29.3365,26.2265,20.0,4
033113112321,2023,2,2023-Q2,22.424285714285713,14.23057142857143,22.428571428571427,16
033113112322,2023,2,2023-Q2,35.74358333333333,17.109916666666667,24.666666666666668,63
033113112331,2023,2,2023-Q2,55.596,8.213,16.0,1
033113112333,2023,2,2023-Q2,1.338,1.345,46.0,1
033113113200,2023,2,2023-Q2,26.84627659574468,14.645574468085107,26.69148936170213,1486
033113113201,2023,2,2023-Q2,30.139,15.515518072289156,24.259036144578314,2696
033113113202,2023,2,2023-Q2,26.79309649122807,13.534780701754386,25.74561403508772,1488
033113113203,2023,2,2023-Q2,32.95347761194029,14.27689552238806,24.19402985074627,398
033113113210,2023,2,2023-Q2,44.700208333333336,16.756208333333333,26.729166666666668,173
033113113211,2023,2,2023-Q2,32.62341666666667,13.955833333333334,18.5,17
033113113212,2023,2,2023-Q2,58.8324,13.7851,40.3,29
033113113220,2023,2,2023-Q2,48.3035,15.7475,18.0,6
033113113221,2023,2,2023-Q2,53.73125,13.3185,42.375,15
033113113222,2023,2,2023-Q2,30.02566666666667,21.828666666666667,22.666666666666668,5
033113113223,2023,2,2023-Q2,66.46828571428571,23.744857142857143,21.428571428571427,16
033113113230,2023,2,2023-Q2,37.94386666666667,12.553733333333334,19.933333333333334,55
033113113231,2023,2,2023-Q2,30.371727272727274,20.37872727272727,30.636363636363637,25
033113113232,2023,2,2023-Q2,18.2995,7.2685,17.5,2
033113113233,2023,2,2023-Q2,17.44308333333333,9.32725,63.5,58
033113113300,2023,2,2023-Q2,3.379,0.56,139.0,2
033113113302,2023,2,2023-Q2,55.4945,34.997,18.5,7
033113113303,2023,2,2023-Q2,4.901,5.475,31.0,2
033113113311,2023,2,2023-Q2,9.271,7.655,18.0,1
033113113313,2023,2,2023-Q2,20.262,11.580333333333334,27.333333333333332,7
033113113320,2023,2,2023-Q2,20.62918181818182,10.483636363636364,37.45454545454545,15
033113113321,2023,2,2023-Q2,38.643153846153844,15.417384615384615,29.76923076923077,50
033113113323,2023,2,2023-Q2,33.90813333333333,19.0062,35.46666666666667,124
033113113330,2023,2,2023-Q2,46.1565,18.632,27.5,2
033113113331,2023,2,2023-Q2,0.569,23.261,24.0,1
033113113332,2023,2,2023-Q2,23.329285714285714,8.302428571428571,53.285714285714285,14
033113113333,2023,2,2023-Q2,7.511,0.107,80.0,1
033113121202,2023,2,2023-Q2,2.606,3.053,31.0,21
033113121203,2023,2,2023-Q2,37.6,11.519,26.333333333333332,18
033113121210,2023,2,2023-Q2,31.844,6.255,27.5,9
033113121211,2023,2,2023-Q2,35.274142857142856,8.074857142857143,25.571428571428573,11
033113121212,2023,2,2023-Q2,47.349333333333334,14.901166666666667,36.875,108
033113121213,2023,2,2023-Q2,41.568347826086956,16.127652173913045,27.73913043478261,44
033113121220,2023,2,2023-Q2,21.663090909090908,8.376636363636363,72.54545454545455,48
033113121221,2023,2,2023-Q2,28.764200000000002,13.7864,56.0,16
033113121222,2023,2,2023-Q2,56.131928571428574,19.673785714285714,34.285714285714285,54
033113121223,2023,2,2023-Q2,31.071,19.61875,23.5,5
033113121230,2023,2,2023-Q2,26.675,7.795133333333333,35.13333333333333,70
033113121231,2023,2,2023-Q2,22.437,4.9956000000000005,29.8,6
033113121232,2023,2,2023-Q2,37.252428571428574,14.441714285714287,47.714285714285715,16
033113121302,2023,2,2023-Q2,39.8855,23.52,23.0,2
033113121303,2023,2,2023-Q2,33.332,5.238571428571428,26.285714285714285,16
033113121310,2023,2,2023-Q2,6.768,2.4445,41.5,2
033113121311,2023,2,2023-Q2,76.94433333333333,32.02433333333333,22.666666666666668,3
033113121312,2023,2,2023-Q2,61.15083333333334,13.463,30.333333333333332,14
033113121313,2023,2,2023-Q2,23.211599999999997,9.84744,35.48,75
033113121320,2023,2,2023-Q2,44.1012,13.465,28.3,52
033113121321,2023,2,2023-Q2,38.257,10.7246,27.8,11
033113121322,2023,2,2023-Q2,25.538666666666668,12.969333333333333,31.0,4
033113121323,2023,2,2023-Q2,24.270333333333333,16.28,26.0,10
033113121331,2023,2,2023-Q2,66.05925,23.731,25.25,4
033113121332,2023,2,2023-Q2,95.448,28.954,27.0,1
033113121333,2023,2,2023-Q2,110.106,11.728,21.0,1
033113123100,2023,2,2023-Q2,34.44002380952381,11.234738095238095,28.833333333333332,365
033113123102,2023,2,2023-Q2,62.6435,14.41325,31.75,20
033113123110,2023,2,2023-Q2,54.356199999999994,22.2245,27.0,24
033113123111,2023,2,2023-Q2,40.6252,17.304599999999997,37.4,57
033113123112,2023,2,2023-Q2,16.418,13.475,29.0,1
033113123113,2023,2,2023-Q2,65.294,29.7485,23.0,2
033113123120,2023,2,2023-Q2,63.56433333333334,6.850833333333333,32.166666666666664,10
033113123122,2023,2,2023-Q2,35.595333333333336,6.39,27.333333333333332,12
033113123131,2023,2,2023-Q2,75.6076,32.181599999999996,28.4,7
033113123132,2023,2,2023-Q2,12.23975,15.82475,22.5,5
033113123133,2023,2,2023-Q2,32.17,6.795,26.0,2
033113123302,2023,2,2023-Q2,35.716833333333334,16.87366666666667,33.333333333333336,9
033113123311,2023,2,2023-Q2,74.665,23.278,25.0,4
033113123312,2023,2,2023-Q2,136.00466666666665,46.156,31.0,5
033113123320,2023,2,2023-Q2,52.237,5.63,43.0,1
033113123330,2023,2,2023-Q2,68.908,34.973,23.0,4
033113130001,2023,2,2023-Q2,61.121,36.354,22.5,4
033113130003,2023,2,2023-Q2,71.97366666666667,13.279333333333334,21.833333333333332,38
033113130010,2023,2,2023-Q2,37.79116666666666,13.963,32.0,15
033113130011,2023,2,2023-Q2,38.543285714285716,18.140714285714285,22.142857142857142,16
033113130012,2023,2,2023-Q2,28.864,21.823,29.0,3
033113130013,2023,2,2023-Q2,26.365823529411767,12.942176470588237,27.470588235294116,120
033113130020,2023,2,2023-Q2,29.95321875,14.107,28.59375,128
033113130021,2023,2,2023-Q2,28.88283333333333,10.4915,46.5,29
033113130023,2023,2,2023-Q2,52.399,10.357,21.0,1
033113130030,2023,2,2023-Q2,38.061375,14.002625,28.0625,88
033113130031,2023,2,2023-Q2,32.00613333333334,14.508700000000001,36.266666666666666,201
033113130032,2023,2,2023-Q2,28.9185,8.60025,88.75,34
033113130033,2023,2,2023-Q2,57.883,12.1785,24.5,5
033113130100,2023,2,2023-Q2,35.60828571428572,17.927857142857142,27.571428571428573,28
033113130101,2023,2,2023-Q2,25.127,15.208,26.0,18
033113130102,2023,2,2023-Q2,46.5345,19.71016666666667,40.5,55
033113130103,2023,2,2023-Q2,18.86866666666667,15.473,36.666666666666664,35
033113130110,2023,2,2023-Q2,31.4765,4.841,35.5,4
033113130111,2023,2,2023-Q2,53.294,23.1,29.0,2
