admin_level,admin_code,admin_name,avg_download_mbps,avg_upload_mbps,median_download_mbps,median_upload_mbps,num_tiles,avg_latency_ms,median_latency_ms,num_tests,num_devices,year,quarter,date
ADM2,,Tiaret,4.519288209606987,4.412048034934498,3.115,2.556,229,109.72489082969432,90.0,1514,485,2019,1,2019-Q1
ADM2,,Tiaret,4.967065573770492,4.80824043715847,3.798,2.717,183,99.59562841530055,67.0,1019,348,2019,2,2019-Q2
ADM2,,Tiaret,5.203675824175824,5.089895604395604,3.816,2.9545,182,94.49450549450549,75.5,1374,368,2019,3,2019-Q3
ADM2,,Tiaret,4.377020100502513,4.8679095477386936,3.418,2.758,199,97.5427135678392,79.0,1242,440,2019,4,2019-Q4
ADM2,,Tiaret,6.962666666666667,5.062272030651341,5.539,3.454,261,103.35249042145594,80.0,1780,651,2020,1,2020-Q1
ADM2,,Tiaret,6.319344086021505,5.1727096774193555,4.8035,3.2005,186,104.52150537634408,77.0,1357,369,2020,2,2020-Q2
ADM2,,Tiaret,8.820512820512821,5.996107692307692,7.312,3.647,195,59.52307692307692,51.0,1183,411,2020,3,2020-Q3
ADM2,,Tiaret,9.83013300492611,6.797226600985222,7.988,5.372,203,68.82266009852216,49.0,1221,490,2020,4,2020-Q4
ADM2,,Tiaret,10.853292372881358,6.68368220338983,7.983,5.573,236,64.63559322033899,52.0,1506,652,2021,1,2021-Q1
ADM2,,Tiaret,14.274933333333333,8.231583333333335,10.296,6.2965,240,54.07083333333333,46.0,1248,574,2021,2,2021-Q2
ADM2,,Tiaret,17.4481561461794,10.519073089700996,13.214,8.863,301,50.966777408637874,39.0,1751,750,2021,3,2021-Q3
ADM2,,Tiaret,22.210302931596093,11.173908794788275,18.681,9.638,307,61.85342019543974,41.0,1775,810,2021,4,2021-Q4
ADM2,,Tiaret,20.33635915492958,11.395725352112677,17.5965,10.142,284,42.84507042253521,37.0,1615,795,2022,1,2022-Q1
ADM2,,Tiaret,21.192710884353744,11.491772108843538,18.2855,10.171,294,47.01360544217687,37.0,1668,786,2022,2,2022-Q2
ADM2,,Tiaret,21.263158844765343,12.226061371841155,17.016,11.178,277,46.711191335740075,38.0,1685,787,2022,3,2022-Q3
ADM2,,Tiaret,26.15299668874172,13.387397350993377,21.456,12.668,302,41.69205298013245,35.5,2128,903,2022,4,2022-Q4
ADM2,,Tiaret,26.397751533742333,12.301322085889572,19.099,9.859,326,50.622699386503065,36.0,1988,904,2023,1,2023-Q1
ADM2,,Tiaret,30.54273754152824,12.96995681063123,24.751,11.957,301,41.53488372093023,33.0,1539,726,2023,2,2023-Q2
ADM2,,Tiaret,28.652137404580152,14.282870229007635,20.6855,13.0435,262,39.33206106870229,34.0,1425,724,2023,3,2023-Q3
ADM2,,Tiaret,32.22149681528662,13.741780254777069,26.6075,12.6175,314,43.37898089171974,33.0,2141,969,2023,4,2023-Q4
ADM2,,Tiaret,35.74835076923077,13.430172307692308,26.651,11.928,325,34.80615384615385,30.0,1892,898,2024,1,2024-Q1
ADM2,,Tiaret,38.06669850746269,13.2731223880597,32.204,11.144,335,40.644776119402984,32.0,1592,844,2024,2,2024-Q2
ADM2,,Tiaret,36.880332167832165,13.157430069930069,31.6935,10.649,286,37.87762237762238,31.0,1217,662,2024,3,2024-Q3
ADM2,,Tiaret,40.53984982935154,12.437805460750853,34.286,10.57,293,40.00682593856655,31.0,1507,782,2024,4,2024-Q4
ADM2,,Tiaret,43.86709963099631,13.790453874538745,32.679,11.955,271,38.51660516605166,29.0,1149,587,2025,1,2025-Q1
ADM2,,Tiaret,39.445062913907286,13.511970198675497,31.1655,12.467,302,32.158940397350996,28.0,1439,729,2025,2,2025-Q2
ADM2,,Tindouf,3.3111666666666664,3.53575,2.1565,2.3725,24,109.625,99.0,78,33,2019,1,2019-Q1
ADM2,,Tindouf,6.014033333333334,3.6731333333333334,2.508,1.927,30,111.96666666666667,95.0,108,49,2019,2,2019-Q2
ADM2,,Tindouf,3.5114102564102563,4.340333333333333,2.867,3.805,39,114.84615384615384,102.0,125,51,2019,3,2019-Q3
ADM2,,Tindouf,5.600542857142857,7.220085714285714,3.244,7.822,70,95.41428571428571,87.0,359,133,2019,4,2019-Q4
ADM2,,Tindouf,6.816392857142857,6.350160714285715,4.2165,4.962,56,107.17857142857143,103.5,189,90,2020,1,2020-Q1
ADM2,,Tindouf,4.093266666666667,6.545566666666667,3.457,6.4735,30,90.23333333333333,78.0,95,44,2020,2,2020-Q2
ADM2,,Tindouf,8.179423076923078,6.649846153846155,4.478,4.3785,26,54.23076923076923,51.5,81,39,2020,3,2020-Q3
ADM2,,Tindouf,11.501138888888889,8.100638888888888,6.4595,5.738,36,68.27777777777777,58.0,102,61,2020,4,2020-Q4
ADM2,,Tindouf,12.147701492537314,7.767895522388059,8.578,5.834,67,66.0,66.0,262,145,2021,1,2021-Q1
ADM2,,Tindouf,13.880885714285714,9.296128571428572,9.9935,7.167,70,61.542857142857144,64.5,289,134,2021,2,2021-Q2
ADM2,,Tindouf,14.617015384615385,9.593707692307692,8.024,6.209,65,56.2,52.0,226,114,2021,3,2021-Q3
ADM2,,Tindouf,22.809722222222224,13.865277777777777,15.6725,12.2045,54,54.166666666666664,50.5,210,104,2021,4,2021-Q4
ADM2,,Tindouf,21.056533333333334,9.63484,14.984,6.591,75,44.346666666666664,41.0,252,131,2022,1,2022-Q1
ADM2,,Tindouf,12.276597222222223,8.488847222222223,8.5705,5.1685,72,62.986111111111114,47.0,219,117,2022,2,2022-Q2
ADM2,,Tindouf,15.565532258064517,8.724370967741935,12.805,6.303,62,62.064516129032256,50.0,214,99,2022,3,2022-Q3
ADM2,,Tindouf,22.03751282051282,12.97478205128205,16.0725,12.355,78,71.34615384615384,56.0,276,159,2022,4,2022-Q4
ADM2,,Tindouf,31.54769158878505,15.074934579439253,20.821,14.517,107,71.65420560747664,52.0,449,218,2023,1,2023-Q1
ADM2,,Tindouf,26.456614583333334,11.48234375,19.5545,9.743,96,63.291666666666664,50.0,306,182,2023,2,2023-Q2
ADM2,,Tindouf,25.11814814814815,12.160234567901234,19.446,8.478,81,52.5679012345679,50.0,258,151,2023,3,2023-Q3
ADM2,,Tindouf,31.486238095238097,13.519702380952381,26.034,10.9805,84,60.023809523809526,52.0,373,174,2023,4,2023-Q4
ADM2,,Tindouf,23.003593023255814,10.804802325581395,16.333,10.373,86,73.30232558139535,67.0,330,165,2024,1,2024-Q1
ADM2,,Tindouf,30.08367415730337,11.844157303370787,22.833,10.182,89,69.86516853932584,59.0,369,161,2024,2,2024-Q2
ADM2,,Tindouf,28.33471739130435,13.689402173913043,19.505,10.121,92,64.43478260869566,62.0,336,138,2024,3,2024-Q3
ADM2,,Tindouf,31.144593406593405,14.032923076923076,20.632,11.645,91,72.67032967032966,67.0,214,132,2024,4,2024-Q4
ADM2,,Tindouf,30.452183908045974,14.44280459770115,22.316,13.494,87,86.60919540229885,76.0,212,125,2025,1,2025-Q1
ADM2,,Tindouf,28.133048780487808,14.162475609756097,20.906,11.3595,82,72.8170731707317,67.5,272,123,2025,2,2025-Q2
ADM2,,Tipaza,9.774993506493507,4.929350649350649,7.766,3.3855,154,46.201298701298704,34.0,890,332,2019,1,2019-Q1
ADM2,,Tipaza,12.49863125,7.77738125,8.6675,5.3005,160,49.325,33.5,768,290,2019,2,2019-Q2
ADM2,,Tipaza,12.257393063583816,6.901601156069364,7.73,5.426,173,57.45086705202312,38.0,949,388,2019,3,2019-Q3
ADM2,,Tipaza,16.669880000000003,8.757752,13.0,6.674,125,60.88,39.0,773,325,2019,4,2019-Q4
ADM2,,Tipaza,13.666802721088436,7.791394557823129,9.059,3.866,147,65.6734693877551,37.0,756,368,2020,1,2020-Q1
ADM2,,Tipaza,15.629597014925373,7.303261194029851,11.6955,5.5135,134,53.19402985074627,28.5,733,276,2020,2,2020-Q2
ADM2,,Tipaza,16.476386740331492,9.166845303867403,12.503,7.754,181,32.48618784530387,27.0,959,385,2020,3,2020-Q3
ADM2,,Tipaza,21.945269736842107,10.747263157894738,15.893,8.5135,152,34.44078947368421,28.0,785,368,2020,4,2020-Q4
ADM2,,Tipaza,21.805847368421052,9.902863157894737,17.7925,8.0095,190,31.652631578947368,25.0,1072,508,2021,1,2021-Q1
ADM2,,Tipaza,23.85458762886598,9.263670103092783,19.869,7.9945,194,32.55154639175258,25.0,959,436,2021,2,2021-Q2
ADM2,,Tipaza,18.763005,8.300004999999999,12.9915,6.1065,200,33.06,26.0,987,474,2021,3,2021-Q3
ADM2,,Tipaza,19.917448087431694,9.20408743169399,14.22,7.452,183,36.01092896174863,30.0,924,451,2021,4,2021-Q4
ADM2,,Tipaza,22.203707070707072,9.197878787878787,14.229,7.1795,198,39.56565656565657,30.0,973,474,2022,1,2022-Q1
ADM2,,Tipaza,26.351745098039217,12.380514705882353,21.8145,9.949,204,29.142156862745097,26.5,1159,488,2022,2,2022-Q2
ADM2,,Tipaza,20.79013545816733,10.59692828685259,13.899,8.727,251,33.01195219123506,27.0,1364,642,2022,3,2022-Q3
ADM2,,Tipaza,25.70777386934673,12.318442211055277,15.902,10.967,199,35.095477386934675,25.0,1111,485,2022,4,2022-Q4
ADM2,,Tipaza,30.47497948717949,14.740615384615385,22.904,12.805,195,34.65128205128205,25.0,1043,436,2023,1,2023-Q1
ADM2,,Tipaza,28.634294930875576,14.371294930875576,23.805,13.062,217,33.3778801843318,26.0,1006,476,2023,2,2023-Q2
ADM2,,Tipaza,25.930799999999998,12.074404255319148,19.376,10.16,235,38.680851063829785,30.0,1073,568,2023,3,2023-Q3
ADM2,,Tipaza,36.45436923076923,14.858717948717949,30.631,12.498,195,30.851282051282052,25.0,1026,480,2023,4,2023-Q4
ADM2,,Tipaza,41.24805314009662,14.341463768115942,32.633,11.62,207,33.34299516908212,25.0,856,412,2024,1,2024-Q1
ADM2,,Tipaza,39.597589211618256,13.332854771784232,26.734,12.04,241,33.77178423236514,25.0,1091,488,2024,2,2024-Q2
ADM2,,Tipaza,33.40586666666667,11.961066666666667,24.231,9.627,255,35.6078431372549,25.0,974,521,2024,3,2024-Q3
ADM2,,Tipaza,33.9591450777202,12.04724352331606,25.389,10.634,193,32.854922279792746,24.0,867,421,2024,4,2024-Q4
ADM2,,Tipaza,35.95802762430939,13.944298342541437,25.931,12.475,181,32.0,24.0,602,331,2025,1,2025-Q1
ADM2,,Tipaza,38.013935828877,13.745946524064172,31.754,13.559,187,30.502673796791445,23.0,695,364,2025,2,2025-Q2
ADM2,,Tissemsilt,4.626722222222223,2.634203703703704,3.861,1.7525,54,119.94444444444444,69.5,139,100,2019,1,2019-Q1
ADM2,,Tissemsilt,4.916657894736843,3.3075789473684214,4.128,2.0355,38,100.47368421052632,68.5,129,68,2019,2,2019-Q2
ADM2,,Tissemsilt,4.392432432432432,3.367054054054054,3.862,1.797,37,74.51351351351352,64.0,113,68,2019,3,2019-Q3
ADM2,,Tissemsilt,4.394775862068966,3.014741379310345,3.22,1.7915,58,90.74137931034483,67.5,242,118,2019,4,2019-Q4
ADM2,,Tissemsilt,5.635552941176471,3.1203294117647062,4.137,1.465,85,95.2,68.0,399,208,2020,1,2020-Q1
ADM2,,Tissemsilt,5.915155172413794,2.5967931034482756,3.8435,1.635,58,89.03448275862068,61.0,211,110,2020,2,2020-Q2
ADM2,,Tissemsilt,6.299456140350877,5.7568596491228075,4.537,3.565,57,48.31578947368421,41.0,273,142,2020,3,2020-Q3
ADM2,,Tissemsilt,9.687044776119404,6.926119402985075,6.866,5.189,67,69.29850746268657,41.0,290,155,2020,4,2020-Q4
ADM2,,Tissemsilt,13.92208695652174,9.030760869565217,8.8875,6.954,92,44.46739130434783,35.5,509,252,2021,1,2021-Q1
ADM2,,Tissemsilt,12.761571428571429,7.898452380952381,8.8555,6.0205,84,41.42857142857143,37.0,449,202,2021,2,2021-Q2
ADM2,,Tissemsilt,16.799580357142858,9.237026785714287,13.174,7.597,112,35.580357142857146,33.0,510,291,2021,3,2021-Q3
ADM2,,Tissemsilt,15.788261363636364,9.210181818181818,11.2465,7.9415,88,39.22727272727273,38.0,448,250,2021,4,2021-Q4
ADM2,,Tissemsilt,16.7394387755102,9.498112244897959,10.172,7.7895,98,39.56122448979592,36.0,594,266,2022,1,2022-Q1
ADM2,,Tissemsilt,17.076666666666668,11.213322916666666,12.5895,9.845,96,44.166666666666664,33.5,515,250,2022,2,2022-Q2
ADM2,,Tissemsilt,21.54431067961165,14.096029126213592,12.252,14.191,103,49.86407766990291,34.0,677,256,2022,3,2022-Q3
ADM2,,Tissemsilt,22.77465811965812,14.13725641025641,14.491,13.882,117,44.11965811965812,31.0,716,333,2022,4,2022-Q4
ADM2,,Tissemsilt,19.176754545454546,12.950672727272728,12.522,12.0985,110,41.60909090909091,32.0,438,239,2023,1,2023-Q1
ADM2,,Tissemsilt,23.108288659793814,12.631474226804125,17.075,11.684,97,49.855670103092784,33.0,436,243,2023,2,2023-Q2
ADM2,,Tissemsilt,24.68267032967033,14.681461538461539,22.883,13.856,91,41.989010989010985,33.0,406,230,2023,3,2023-Q3
ADM2,,Tissemsilt,27.550654545454545,15.284454545454546,22.9095,13.634,110,39.72727272727273,32.0,447,253,2023,4,2023-Q4
ADM2,,Tissemsilt,29.056130841121497,16.42318691588785,18.834,15.567,107,46.00934579439252,31.0,384,250,2024,1,2024-Q1
ADM2,,Tissemsilt,28.04335714285714,14.780714285714286,19.514,14.444,98,36.16326530612245,26.0,393,228,2024,2,2024-Q2
ADM2,,Tissemsilt,29.391947368421054,14.284147368421053,23.084,13.521,95,39.0,29.0,345,219,2024,3,2024-Q3
ADM2,,Tissemsilt,27.400682242990655,14.703345794392524,21.24,14.856,107,37.74766355140187,28.0,389,241,2024,4,2024-Q4
ADM2,,Tissemsilt,35.79368932038835,15.187533980582524,25.887,13.378,103,34.300970873786405,27.0,324,203,2025,1,2025-Q1
ADM2,,Tissemsilt,29.624373913043478,14.63622608695652,23.546,12.409,115,35.982608695652175,28.0,397,247,2025,2,2025-Q2
ADM2,,Tizi Ouzou,7.906546134663342,4.871845386533666,5.614,3.666,401,50.104738154613464,36.0,2301,748,2019,1,2019-Q1
ADM2,,Tizi Ouzou,7.144862686567164,4.542826865671642,5.309,3.69,335,49.98805970149254,42.0,1583,601,2019,2,2019-Q2
ADM2,,Tizi Ouzou,6.491762222222222,4.6051,4.223,3.3435,450,60.19555555555556,46.0,2025,787,2019,3,2019-Q3
ADM2,,Tizi Ouzou,7.091911688311688,5.299690909090909,4.984,3.964,385,73.62857142857143,46.0,2053,775,2019,4,2019-Q4
ADM2,,Tizi Ouzou,7.163227467811159,4.995525751072962,4.655,3.337,466,59.47854077253219,43.5,2229,889,2020,1,2020-Q1
ADM2,,Tizi Ouzou,6.446458646616541,4.536601503759399,3.968,2.817,399,55.040100250626566,36.0,1768,626,2020,2,2020-Q2
ADM2,,Tizi Ouzou,8.224347161572052,6.681554585152838,5.2685,5.163,458,41.55021834061135,33.0,2299,809,2020,3,2020-Q3
ADM2,,Tizi Ouzou,10.24276017130621,7.551736616702356,6.3,5.775,467,41.978586723768736,32.0,2111,823,2020,4,2020-Q4
ADM2,,Tizi Ouzou,10.822822550831793,7.60153234750462,6.237,5.201,541,37.40480591497227,33.0,2534,1009,2021,1,2021-Q1
ADM2,,Tizi Ouzou,14.969248484848485,8.203220202020201,10.646,6.412,495,36.4969696969697,31.0,2794,971,2021,2,2021-Q2
ADM2,,Tizi Ouzou,13.499889643463497,8.178638370118845,9.199,6.477,589,36.10865874363328,27.0,2470,1103,2021,3,2021-Q3
ADM2,,Tizi Ouzou,12.18728295254833,7.227492091388401,7.483,5.373,569,37.520210896309315,30.0,2729,1122,2021,4,2021-Q4
ADM2,,Tizi Ouzou,15.596636524822696,8.535453900709221,10.248,6.82,564,34.8209219858156,29.0,3179,1110,2022,1,2022-Q1
ADM2,,Tizi Ouzou,16.056033216783216,8.531666083916082,9.565,6.7335,572,37.71328671328671,29.0,2937,1157,2022,2,2022-Q2
ADM2,,Tizi Ouzou,15.38989114658926,8.373423802612482,8.998,6.958,689,36.83309143686502,31.0,2930,1230,2022,3,2022-Q3
ADM2,,Tizi Ouzou,15.551232786885246,8.903926229508198,9.2895,7.03,610,34.12131147540983,28.0,3543,1268,2022,4,2022-Q4
ADM2,,Tizi Ouzou,21.368362139917696,10.025903978052128,14.045,7.926,729,38.13305898491084,28.0,4314,1476,2023,1,2023-Q1
ADM2,,Tizi Ouzou,28.155664556962027,12.350292721518986,20.4515,9.438,632,32.94145569620253,26.0,2861,1142,2023,2,2023-Q2
ADM2,,Tizi Ouzou,27.135448012232416,12.265091743119267,16.865,9.45,654,40.26605504587156,27.0,2549,1108,2023,3,2023-Q3
ADM2,,Tizi Ouzou,28.87712780656304,11.720229706390327,19.422,8.857,579,35.75993091537133,26.0,2585,1079,2023,4,2023-Q4
ADM2,,Tizi Ouzou,31.749867862969005,11.707275693311582,22.762,9.155,613,31.270799347471453,25.0,2279,1072,2024,1,2024-Q1
ADM2,,Tizi Ouzou,32.075793157076205,11.083581648522552,23.87,8.964,643,29.381026438569208,24.0,2339,1146,2024,2,2024-Q2
ADM2,,Tizi Ouzou,29.33012380952381,10.804357142857143,18.807,8.3035,630,32.39047619047619,25.0,1956,1057,2024,3,2024-Q3
ADM2,,Tizi Ouzou,33.221978417266186,11.086462230215828,23.6365,8.6735,556,34.48741007194245,27.0,2075,995,2024,4,2024-Q4
ADM2,,Tizi Ouzou,32.604197026022305,11.709014869888476,23.158,9.152,538,30.353159851301115,24.0,1771,904,2025,1,2025-Q1
ADM2,,Tizi Ouzou,33.399426016260165,10.878939837398374,23.229,8.463,615,31.507317073170732,24.0,2007,1025,2025,2,2025-Q2
ADM2,,Tlemcen,7.071010204081633,4.468339285714285,5.796,3.19,392,88.33163265306122,73.5,2239,864,2019,1,2019-Q1
ADM2,,Tlemcen,6.9518322981366465,5.264577639751553,5.6675,3.775,322,76.30745341614907,62.0,1749,646,2019,2,2019-Q2
ADM2,,Tlemcen,7.17073474801061,5.623875331564986,5.907,3.54,377,87.36604774535809,70.0,2513,873,2019,3,2019-Q3
ADM2,,Tlemcen,6.7537119047619045,5.865904761904761,5.3675,4.081,420,83.85714285714286,67.0,2511,1081,2019,4,2019-Q4
ADM2,,Tlemcen,7.821264018691589,6.204682242990654,6.1535,4.884,428,84.89953271028037,70.0,2596,1139,2020,1,2020-Q1
ADM2,,Tlemcen,8.438869822485207,5.740026627218935,6.5105,3.7715,338,89.39349112426035,56.0,1827,637,2020,2,2020-Q2
ADM2,,Tlemcen,10.455757918552035,7.15562443438914,8.37,5.982,442,46.737556561085974,40.0,2510,1050,2020,3,2020-Q3
ADM2,,Tlemcen,12.22793144208038,7.471869976359337,9.767,6.149,423,42.63356973995272,35.0,2883,1030,2020,4,2020-Q4
ADM2,,Tlemcen,14.241257367387034,7.807950884086444,11.579,6.533,509,36.55599214145383,31.0,3395,1316,2021,1,2021-Q1
ADM2,,Tlemcen,18.51063436123348,9.368301762114537,14.673,7.8435,454,34.12555066079295,27.0,2667,1114,2021,2,2021-Q2
ADM2,,Tlemcen,17.282209174311927,8.3829376146789,13.803,6.557,545,36.528440366972475,28.0,2984,1350,2021,3,2021-Q3
ADM2,,Tlemcen,20.90441117764471,9.42403992015968,16.501,8.375,501,53.69860279441118,36.0,3060,1396,2021,4,2021-Q4
ADM2,,Tlemcen,25.06843551401869,10.31468971962617,19.927,8.251,535,40.26728971962617,29.0,2926,1326,2022,1,2022-Q1
ADM2,,Tlemcen,25.465178187403996,12.458136712749615,19.574,10.111,651,41.99231950844854,29.0,3995,1614,2022,2,2022-Q2
ADM2,,Tlemcen,26.873280510018215,11.995775956284152,18.455,9.966,549,33.970856102003644,25.0,2775,1334,2022,3,2022-Q3
ADM2,,Tlemcen,32.2638515625,13.381104687499999,26.248,10.6665,640,35.3625,26.0,3957,1676,2022,4,2022-Q4
ADM2,,Tlemcen,38.81603648424544,13.127467661691542,32.775,10.782,603,37.71973466003317,26.0,3297,1457,2023,1,2023-Q1
ADM2,,Tlemcen,39.0923416988417,13.903027027027026,32.3915,11.3105,518,31.16988416988417,26.0,2442,1132,2023,2,2023-Q2
ADM2,,Tlemcen,39.07107853403141,14.164071553228622,35.109,12.471,573,31.523560209424083,25.0,2850,1147,2023,3,2023-Q3
ADM2,,Tlemcen,39.527470037453185,13.769391385767792,33.561,11.3915,534,29.213483146067414,25.0,2995,1258,2023,4,2023-Q4
ADM2,,Tlemcen,42.63617127071823,13.512626151012892,34.398,11.788,543,29.78637200736648,25.0,2694,1255,2024,1,2024-Q1
ADM2,,Tlemcen,48.09824847250509,14.667040733197556,42.413,13.062,491,28.80244399185336,25.0,2688,1207,2024,2,2024-Q2
ADM2,,Tlemcen,48.46695238095238,14.070596273291924,41.968,12.09,483,30.055900621118013,24.0,2202,1043,2024,3,2024-Q3
ADM2,,Tlemcen,43.300491266375545,12.47659170305677,33.865,10.6355,458,35.61135371179039,26.0,2259,1060,2024,4,2024-Q4
ADM2,,Tlemcen,48.62534210526316,13.71154066985646,39.9605,11.707,418,30.002392344497608,24.0,1733,880,2025,1,2025-Q1
ADM2,,Tlemcen,44.55290783410138,13.701875576036866,36.056,11.733,434,29.62442396313364,24.0,1772,871,2025,2,2025-Q2
ADM3,,?????,8.42,1.976,8.42,1.976,1,47.0,47.0,1,1,2019,2,2019-Q2
ADM3,,?????,0.014,0.207,0.014,0.207,1,596.0,596.0,1,1,2019,4,2019-Q4
ADM3,,?????,4.351,2.583,4.351,2.583,1,37.0,37.0,1,1,2020,4,2020-Q4
ADM3,,?????,55.142,20.955,55.142,20.955,1,21.0,21.0,1,1,2021,1,2021-Q1
ADM3,,?????,23.326,5.283,23.326,5.283,1,20.0,20.0,1,1,2021,2,2021-Q2
ADM3,,?????,5.06,0.48,5.06,0.48,1,33.0,33.0,1,1,2021,3,2021-Q3
ADM3,,?????,25.0865,14.331,25.0865,14.331,2,22.0,22.0,8,5,2021,4,2021-Q4
ADM3,,?????,21.65866666666667,4.61,8.327,0.924,3,29.333333333333332,26.0,4,4,2022,1,2022-Q1
ADM3,,?????,41.298,19.329666666666668,25.06,15.357,3,32.0,29.0,12,4,2022,2,2022-Q2
ADM3,,?????,14.3695,16.44025,12.651,18.466,4,41.25,27.5,9,4,2022,3,2022-Q3
ADM3,,?????,28.154666666666667,11.722,23.494,4.251,3,30.0,27.0,5,4,2022,4,2022-Q4
ADM3,,?????,52.370333333333335,24.755,49.162,28.359,3,34.0,28.0,5,4,2023,1,2023-Q1
ADM3,,?????,19.06,14.331,19.06,14.331,1,33.0,33.0,5,3,2023,2,2023-Q2
ADM3,,?????,29.7335,18.3775,29.7335,18.3775,2,76.5,76.5,2,2,2023,3,2023-Q3
ADM3,,?????,4.5075,1.772,4.5075,1.772,2,37.5,37.5,3,2,2024,1,2024-Q1
ADM3,,?????,9.0165,7.9875,9.0165,7.9875,2,31.0,31.0,4,3,2024,2,2024-Q2
ADM3,,?????,9.274,5.161,9.274,5.161,1,26.0,26.0,1,1,2024,3,2024-Q3
ADM3,,?????,12.435,2.6995,12.435,2.6995,2,53.0,53.0,2,2,2024,4,2024-Q4
ADM3,,?????,44.9565,7.3695,44.9565,7.3695,2,29.5,29.5,9,3,2025,1,2025-Q1
ADM3,,?????,27.151,15.358333333333334,26.513,10.725,3,28.333333333333332,28.0,5,3,2025,2,2025-Q2
ADM3,,Abadla,10.8815,8.46,10.8815,8.46,2,110.0,110.0,2,2,2019,1,2019-Q1
ADM3,,Abadla,6.74125,5.6945,7.614,5.8015,4,71.5,73.0,5,4,2019,2,2019-Q2
ADM3,,Abadla,5.017166666666667,8.7255,5.0225,9.6065,6,128.0,146.5,13,6,2019,3,2019-Q3
ADM3,,Abadla,3.10975,4.59925,2.294,3.704,8,90.0,90.5,36,11,2019,4,2019-Q4
ADM3,,Abadla,6.624666666666667,2.7043333333333335,6.307,2.136,3,88.66666666666667,78.0,7,4,2020,1,2020-Q1
ADM3,,Abadla,8.735,0.613,8.735,0.613,1,96.0,96.0,1,1,2020,2,2020-Q2
ADM3,,Abadla,4.6276,4.2158,3.912,4.346,5,54.4,52.0,12,6,2020,3,2020-Q3
ADM3,,Abadla,6.90475,5.64625,7.2865,6.2875,4,56.75,57.0,8,7,2020,4,2020-Q4
ADM3,,Abadla,13.666333333333334,8.866333333333333,13.154,8.3065,6,55.5,58.5,11,8,2021,1,2021-Q1
ADM3,,Abadla,15.83775,8.4705,9.358,3.3485,4,52.25,52.5,4,4,2021,2,2021-Q2
ADM3,,Abadla,14.32175,5.9225,14.0575,4.9295,4,47.25,44.5,11,5,2021,3,2021-Q3
ADM3,,Abadla,12.285333333333334,6.801333333333333,6.4405,3.1595,12,56.666666666666664,58.0,15,14,2021,4,2021-Q4
ADM3,,Abadla,9.05742857142857,5.373285714285715,5.322,3.99,7,49.857142857142854,47.0,23,9,2022,1,2022-Q1
ADM3,,Abadla,35.383199999999995,14.4374,19.0215,15.9975,10,57.5,54.0,31,12,2022,2,2022-Q2
ADM3,,Abadla,20.703636363636363,6.603454545454545,21.993,4.616,11,45.63636363636363,45.0,23,13,2022,3,2022-Q3
ADM3,,Abadla,23.98646153846154,11.182846153846155,24.122,9.853,13,48.76923076923077,46.0,34,18,2022,4,2022-Q4
ADM3,,Abadla,35.828153846153846,8.678153846153846,27.534,6.911,13,45.84615384615385,47.0,36,18,2023,1,2023-Q1
ADM3,,Abadla,22.2045,14.553875,16.338,13.941,8,44.375,42.5,13,9,2023,2,2023-Q2
ADM3,,Abadla,22.1822,15.6629,8.2805,14.8145,10,52.6,48.5,23,15,2023,3,2023-Q3
ADM3,,Abadla,45.91345454545454,19.62381818181818,33.936,19.609,11,45.0,41.0,20,12,2023,4,2023-Q4
ADM3,,Abadla,31.643833333333333,12.318583333333335,16.5625,10.979,12,102.91666666666667,61.0,24,16,2024,1,2024-Q1
ADM3,,Abadla,61.943125,13.722875,59.199,13.77,8,56.75,54.5,19,12,2024,2,2024-Q2
ADM3,,Abadla,50.366083333333336,17.52958333333333,49.1155,15.7025,12,56.833333333333336,59.0,21,15,2024,3,2024-Q3
ADM3,,Abadla,39.22169230769231,8.992230769230769,37.332,7.365,13,60.61538461538461,58.0,18,14,2024,4,2024-Q4
ADM3,,Abadla,55.28158333333334,17.10258333333333,35.7995,17.427,12,56.25,39.5,22,14,2025,1,2025-Q1
ADM3,,Abadla,31.425,11.9579,32.1555,6.5825,10,62.3,61.0,21,11,2025,2,2025-Q2
ADM3,,Abalessa,7.532,2.113,7.532,2.113,2,89.5,89.5,2,2,2019,1,2019-Q1
ADM3,,Abalessa,7.19,1.734,7.19,1.734,1,100.0,100.0,2,1,2019,2,2019-Q2
ADM3,,Abalessa,0.418,1.882,0.418,1.882,1,123.0,123.0,2,1,2019,3,2019-Q3
ADM3,,Abalessa,0.282,0.774,0.282,0.774,1,84.0,84.0,1,1,2020,1,2020-Q1
ADM3,,Abalessa,16.057,5.237,16.057,5.237,1,86.0,86.0,1,1,2020,2,2020-Q2
ADM3,,Abalessa,6.019,3.077,6.019,3.077,1,62.0,62.0,1,1,2020,3,2020-Q3
ADM3,,Abalessa,8.581,1.773,8.581,1.773,1,66.0,66.0,1,1,2020,4,2020-Q4
ADM3,,Abalessa,9.2245,3.822,9.2245,3.822,2,67.0,67.0,2,2,2021,2,2021-Q2
ADM3,,Abalessa,7.56,24.5975,7.56,24.5975,2,82.0,82.0,5,3,2021,3,2021-Q3
ADM3,,Abalessa,6.7345,8.597,6.7345,8.597,2,65.0,65.0,2,2,2022,1,2022-Q1
ADM3,,Abalessa,3.148,11.1885,3.148,11.1885,2,56.5,56.5,3,2,2022,2,2022-Q2
